ano;mes;mes_nome;mes_ordem;produto;volume_importacao_barris;dispendio_importacao_usd_fob;volume_producao_barris;volume_derivado_usado_barris;volume_derivado_base;custo_medio_ponderado_usd_por_barril;receita_liquida_nao_obtida_usd;lucro_nao_auferido_usd;unidade_valor
2023;JUL;Julho;7;GASOLINA A;1334660,0196376888;121088973,0;15833835,36897722;15833835,36897722;producao_brasil;30,109502639772963;80903023,61551961;201991996,6155196;US$
2023;AGO;Agosto;8;GASOLINA A;2662103,6467652027;245801550,0;16223835,22672152;16223835,22672152;producao_brasil;34,4911330610368;153982578,89715007;399784128,89715004;US$
2023;SET;Setembro;9;GASOLINA A;2269399,019425473;195277610,0;15690862,78600435;15690862,78600435;producao_brasil;32,713842705370716;121036847,44279249;316314457,4427925;US$
2023;OUT;Outubro;10;GASOLINA A;1628346,8625660269;141526505,0;15260392,94470071;15260392,94470071;producao_brasil;30,9695296739944;91097368,52020569;232623873,52020568;US$
2023;NOV;Novembro;11;GASOLINA A;1196540,9088831216;97992292,0;15011304,09035463;15011304,09035463;producao_brasil;29,200359102713758;63052867,77952535;161045159,77952534;US$
2023;DEZ;Dezembro;12;GASOLINA A;1206818,9769074596;96095301,0;15777015,25704585;15777015,25704585;producao_brasil;28,88162211601899;61240411,346518174;157335712,34651816;US$
2024;JAN;Janeiro;1;GASOLINA A;2582325,3456753916;219173849,0;16450954,56725366;16450954,56725366;producao_brasil;33,12344041938283;133638349,26905897;352812198,26905894;US$
2024;FEV;Fevereiro;2;GASOLINA A;1017734,309199527;91596528,0;13968748,257373512;13968748,257373512;producao_brasil;29,41418925195728;61660698,420995116;153257226,42099512;US$
2024;MAR;Março;3;GASOLINA A;1738833,979516527;168289758,0;14425939,05447148;14425939,05447148;producao_brasil;32,721661680596625;111392220,80353475;279681978,80353475;US$
2024;ABR;Abril;4;GASOLINA A;764721,1941159053;67882272,0;14478552,00055119;14478552,00055119;producao_brasil;28,19906633728527;46317848,31759761;114200120,31759761;US$
2024;MAI;Maio;5;GASOLINA A;1843171,0392454327;152938984,0;15410894,260418711;15410894,260418711;producao_brasil;31,1933061086157;95444385,56228185;248383369,56228185;US$
2024;JUN;Junho;6;GASOLINA A;506372,79019850004;40950116,0;16181888,05612444;16181888,05612444;producao_brasil;26,69525132100695;27432367,10353154;68382483,10353154;US$
2024;JUL;Julho;7;GASOLINA A;1607346,2749431625;137050004,0;16298132,41857243;16298132,41857243;producao_brasil;30,409871960669825;88170809,58251888;225220813,58251888;US$
2024;AGO;Agosto;8;GASOLINA A;1732087,5123110404;142008424,0;16037228,84173064;16037228,84173064;producao_brasil;30,554869654271926;89084715,83154403;231093139,83154404;US$
2024;SET;Setembro;9;GASOLINA A;1103852,8322665133;88504371,0;16268730,16709358;16268730,16709358;producao_brasil;28,505987002369235;57037956,51088236;145542327,51088238;US$
2024;OUT;Outubro;10;GASOLINA A;1611332,1275401623;132974305,0;16423495,68466032;16423495,68466032;producao_brasil;30,13955568507235;84409470,61485714;217383775,61485714;US$
2024;NOV;Novembro;11;GASOLINA A;746678,194151446;58720408,0;15690775,48344155;15690775,48344155;producao_brasil;27,4367188453777;38234008,31909244;96954416,31909244;US$
2024;DEZ;Dezembro;12;GASOLINA A;1978164,9304053513;148416412,0;17146697,975562222;17146697,975562222;producao_brasil;30,174535850345194;88726203,38958807;237142615,38958806;US$
2025;JAN;Janeiro;1;GASOLINA A;2393566,1501357304;191543571,0;16529597,18755965;16529597,18755965;producao_brasil;31,95995774576698;115045297,9799639;306588868,9799639;US$
2025;FEV;Fevereiro;2;GASOLINA A;739921,5272540676;58519657,0;14407419,91657;14407419,91657;producao_brasil;27,64215466239233;38066631,70560953;96586288,70560953;US$
2025;MAR;Março;3;GASOLINA A;723472,8326294867;55950142,0;16258728,79682087;16258728,79682087;producao_brasil;27,229588483898382;36250274,488218814;92200416,48821881;US$
2025;ABR;Abril;4;GASOLINA A;718520,5932247028;58059587,0;15222717,52372437;15222717,52372437;producao_brasil;27,51527339816541;38289296,43521031;96348883,43521032;US$
2025;MAI;Maio;5;GASOLINA A;1704184,7761854462;124324515,0;16484046,27661288;16484046,27661288;producao_brasil;29,493009537768707;74062977,14184241;198387492,14184242;US$
2025;JUN;Junho;6;GASOLINA A;1159219,4627740541;86330392,0;15719574,88179114;15719574,88179114;producao_brasil;28,397748930397675;53411168,74091201;139741560,74091202;US$
2025;JUL;Julho;7;GASOLINA A;1432621,2774642028;111100614,0;16327845,49359205;16327845,49359205;producao_brasil;29,238913483179672;69212324,4140618;180312938,41406178;US$
2025;AGO;Agosto;8;GASOLINA A;942290,579672757;71225003,0;16748310,165577741;16748310,165577741;producao_brasil;27,694523447485455;45128714,44690823;116353717,44690824;US$
2025;SET;Setembro;9;GASOLINA A;996479,8682449594;76278530,0;15417586,33521726;15417586,33521726;producao_brasil;28,12942159835089;48248127,67186846;124526657,67186846;US$
2025;OUT;Outubro;10;GASOLINA A;2133444,3852872844;150476214,0;15503158,79771942;15503158,79771942;producao_brasil;30,507869251229444;85389371,63888603;235865585,63888603;US$
2025;NOV;Novembro;11;GASOLINA A;3303762,7107914463;242647117,0;14915368,44254932;14915368,44254932;producao_brasil;33,78488923994961;131029859,74083544;373676976,7408354;US$
2025;DEZ;Dezembro;12;GASOLINA A;5746264,24570715;367250591,0;16040050,85304448;16040050,85304448;producao_brasil;35,26304741503226;164619802,44432417;531870393,44432414;US$
2026;JAN;Janeiro;1;GASOLINA A;1697989,6363256893;109385848,0;14155041,523042971;14155041,523042971;producao_brasil;29,222290766917503;59766701,12807821;169152549,12807822;US$
2026;FEV;Fevereiro;2;GASOLINA A;2585236,992221568;180580827,0;13211039,19452802;13211039,19452802;producao_brasil;32,340331406190735;96973405,90801078;277554232,9080108;US$
2026;MAR;Março;3;GASOLINA A;2125396,1314056353;177169427,0;15686667,16824385;15686667,16824385;producao_brasil;31,963512403265483;109234301,39196348;286403728,3919635;US$
2026;ABR;Abril;4;GASOLINA A;1622091,162035662;169615825,0;15276548,277657041;15276548,277657041;producao_brasil;32,63751107949881;116674806,72710408;286290631,72710407;US$
2026;MAI;Maio;5;GASOLINA A;1395081,396453527;174885807,0;15196728,82761024;15196728,82761024;producao_brasil;33,438426560930736;128236480,17816806;303122287,17816806;US$
2026;JUN;Junho;6;GASOLINA A;2285721,9263497973;228479892,0;14330629,27421022;14330629,27421022;producao_brasil;35,3113398226369;147767988,31861;376247880,31861;US$
2026;JUL;Julho;7;GASOLINA A;4425377,822002325;447844024,0;14156638,430324249;14156638,430324249;producao_brasil;43,14709307488208;256901835,2225467;704745859,2225467;US$
2026;AGO;Agosto;8;GASOLINA A;0,0;0,0;0,0;0,0;producao_brasil;;;;US$
2026;SET;Setembro;9;GASOLINA A;0,0;0,0;0,0;0,0;producao_brasil;;;;US$
2026;OUT;Outubro;10;GASOLINA A;0,0;0,0;0,0;0,0;producao_brasil;;;;US$
2026;NOV;Novembro;11;GASOLINA A;0,0;0,0;0,0;0,0;producao_brasil;;;;US$
2026;DEZ;Dezembro;12;GASOLINA A;0,0;0,0;0,0;0,0;producao_brasil;;;;US$
2010;JAN;Janeiro;1;GLP;727441,68574;45445759,0;4232982,67871588;4232982,67871588;producao_brasil;30,4954404812279;23262104,368951757;68707863,36895175;US$
2010;FEV;Fevereiro;2;GLP;1023106,8413829167;61588982,0;3739705,9648164804;3739705,9648164804;producao_brasil;32,56093351360647;28275668,16041495;89864650,16041495;US$
2010;MAR;Março;3;GLP;1786226,2665220832;108559848,0;3828526,9226118308;3828526,9226118308;producao_brasil;36,381478256358626;43574295,92359015;152134143,92359015;US$
2010;ABR;Abril;4;GLP;1804856,3988775;102623860,0;3845189,0034866724;3845189,0034866724;producao_brasil;35,177343000465356;39133807,39010144;141757667,39010143;US$
2010;MAI;Maio;5;GLP;1531654,3538991665;89402592,0;4261934,578803542;4261934,578803542;producao_brasil;33,822033069004334;37598927,792137906;127001519,7921379;US$
2010;JUN;Junho;6;GLP;1670355,0448645833;91761644,0;4040692,7657374474;4040692,7657374474;producao_brasil;33,755445504336336;35378065,31018029;127139709,31018029;US$
2010;JUL;Julho;7;GLP;2387682,2147629163;121532985,0;4266546,380614243;4266546,380614243;producao_brasil;34,293478386644146;39651056,573853284;161184041,57385328;US$
2010;AGO;Agosto;8;GLP;2056869,3159754165;104049699,0;3843296,3217018163;3843296,3217018163;producao_brasil;33,919743839824314;34281218,69011922;138330917,6901192;US$
2010;SET;Setembro;9;GLP;1702721,1081420833;90787498,0;3717421,6518023675;3717421,6518023675;producao_brasil;33,896346910416455;33071472,626727227;123858970,62672722;US$
2010;OUT;Outubro;10;GLP;2084529,2568120833;123502104,0;3915012,172984613;3915012,172984613;producao_brasil;36,899054855283666;46584944,60544722;170087048,60544723;US$
2010;NOV;Novembro;11;GLP;1445922,8876437503;90226100,0;4125394,285102343;4125394,285102343;producao_brasil;34,70650676171273;40043167,52307695;130269267,52307695;US$
2010;DEZ;Dezembro;12;GLP;1419037,74429;98657571,0;4323504,9490097165;4323504,9490097165;producao_brasil;36,002378348265324;47568837,239602484;146226408,23960248;US$
2011;JAN;Janeiro;1;GLP;1219966,5453779167;89669096,0;4185155,160190329;4185155,160190329;producao_brasil;35,94701203575055;45814943,910087034;135484039,91008705;US$
2011;FEV;Fevereiro;2;GLP;1499427,8059;100507793,0;3776311,4833018435;3776311,4833018435;producao_brasil;36,94564295121461;45110468,65209545;145618261,65209544;US$
2011;MAR;Março;3;GLP;2192124,5812;153431123,0;4084644,514341262;4084644,514341262;producao_brasil;40,71318093253757;64182758,2989413;217613881,2989413;US$
2011;ABR;Abril;4;GLP;1797023,8762400001;132590411,0;3581324,2211095854;3581324,2211095854;producao_brasil;41,29957981656126;58374079,990959786;190964490,9909598;US$
2011;MAI;Maio;5;GLP;1576672,96251;121334361,0;4402652,8665756835;4402652,8665756835;producao_brasil;38,70012929196338;60316913,49972006;181651274,49972007;US$
2011;JUN;Junho;6;GLP;2050729,6524;160786035,0;4696699,5563099515;4696699,5563099515;producao_brasil;41,2310400453892;76232318,57962851;237018353,57962853;US$
2011;JUL;Julho;7;GLP;1816289,56427;139452734,0;4522810,517511104;4522810,517511104;producao_brasil;39,835780107580504;67099422,30604713;206552156,30604714;US$
2011;AGO;Agosto;8;GLP;2228196,493420417;168549588,0;3762960,312933219;3762960,312933219;producao_brasil;43,83520650716695;70876134,57237075;239425722,57237077;US$
2011;SET;Setembro;9;GLP;2090990,72621;156563370,0;3976981,4607405146;3976981,4607405146;producao_brasil;42,18673036587545;68351308,0358327;224914678,0358327;US$
2011;OUT;Outubro;10;GLP;2031451,38475;149446672,0;4306955,375627132;4306955,375627132;producao_brasil;40,56548689774838;67039857,468511075;216486529,46851107;US$
2011;NOV;Novembro;11;GLP;1185471,9397500001;84565519,0;4407051,47221718;4407051,47221718;producao_brasil;34,821813242428384;43285236,5098862;127850755,5098862;US$
2011;DEZ;Dezembro;12;GLP;1632288,4060015;111085079,0;4358441,865279388;4358441,865279388;producao_brasil;36,73110216409998;51129326,797882974;162214405,79788297;US$
2012;JAN;Janeiro;1;GLP;1886496,42349;128686691,0;4394310,9992443165;4394310,9992443165;producao_brasil;37,9799044813348;57037737,031470105;185724428,03147012;US$
2012;FEV;Fevereiro;2;GLP;961051,51895;68600417,0;4076634,7520551784;4076634,7520551784;producao_brasil;33,8481351613339;36070615,28957513;104671032,28957513;US$
2012;MAR;Março;3;GLP;1278708,0039291666;101076601,0;4399102,333178187;4399102,333178187;producao_brasil;37,171752277477346;53544783,8427175;154621384,8427175;US$
2012;ABR;Abril;4;GLP;1390817,9078120834;102614151,0;4093833,048542124;4093833,048542124;producao_brasil;37,36973945007349;50639648,16256613;153253799,16256613;US$
2012;MAI;Maio;5;GLP;1744422,7535445828;121441985,0;4892952,159914706;4892952,159914706;producao_brasil;36,72623472022933;57375905,50201291;178817890,5020129;US$
2012;JUN;Junho;6;GLP;1255341,7130112501;79950060,0;4393661,426265252;4393661,426265252;producao_brasil;33,597360627584806;37773891,757110976;117723951,75711098;US$
2012;JUL;Julho;7;GLP;1251202,0950700003;68863851,0;4614327,453067055;4614327,453067055;producao_brasil;31,407571271239597;29566632,02436464;98430483,02436464;US$
2012;AGO;Agosto;8;GLP;849700,847549167;47903206,0;4415566,507648004;4415566,507648004;producao_brasil;30,063500675792838;22358223,99548389;70261429,99548389;US$
2012;SET;Setembro;9;GLP;585348,3601383333;36561710,0;4225209,426450677;4225209,426450677;producao_brasil;29,558307366699363;19259803,254437715;55821513,254437715;US$
2012;OUT;Outubro;10;GLP;2552909,7008308326;182972835,0;4164592,279922316;4164592,279922316;producao_brasil;42,73726197932143;73868464,30604164;256841299,30604166;US$
