codigo_tse,uf,nome_municipio,codigo_ibge,POP_2022
39373,BA,TUCANO,2931905,48062
39390,BA,UAUÁ,2932002,24654
39438,BA,UBAITABA,2932200,17626
39454,BA,UBATÃ,2932309,18161
39411,BA,UBAÍRA,2932101,18605
39470,BA,UIBAÍ,2932408,14844
39489,BA,UMBURANAS,2932457,13511
39497,BA,UNA,2932507,17998
39519,BA,URANDI,2932606,15365
39535,BA,URUÇUCA,2932705,21365
39551,BA,UTINGA,2932804,16285
39594,BA,VALENTE,2933000,23683
39578,BA,VALENÇA,2932903,96226
39624,BA,VARZEDO,2933174,9913
39632,BA,VERA CRUZ,2933208,40915
39640,BA,VEREDA,2933257,7072
39659,BA,VITÓRIA DA CONQUISTA,2933307,387524
39977,BA,VÁRZEA DA ROÇA,2933059,13043
39616,BA,VÁRZEA DO POÇO,2933109,8115
39950,BA,VÁRZEA NOVA,2933158,13369
39675,BA,WAGNER,2933406,8861
39993,BA,WANDERLEY,2933455,13071
39691,BA,WENCESLAU GUIMARÃES,2933505,26279
39713,BA,XIQUE-XIQUE,2933604,46328
33073,BA,ÁGUA FRIA,2900405,17398
33090,BA,ÉRICO CARDOSO,2900504,10581
13013,CE,ABAIARA,2300101,9670
13145,CE,ACARAPE,2300150,13553
13030,CE,ACARAÚ,2300200,64551
13056,CE,ACOPIARA,2300309,44601
13072,CE,AIUABA,2300408,13661
13099,CE,ALCÂNTARAS,2300507,11359
13110,CE,ALTANEIRA,2300606,6782
13137,CE,ALTO SANTO,2300705,14157
15873,CE,AMONTADA,2300754,47486
13153,CE,ANTONINA DO NORTE,2300804,7054
13170,CE,APUIARÉS,2300903,12974
13196,CE,AQUIRAZ,2301000,92281
13218,CE,ARACATI,2301109,82476
13234,CE,ARACOIABA,2301208,25522
13420,CE,ARARENDÁ,2301257,11096
13250,CE,ARARIPE,2301307,19791
13277,CE,ARATUBA,2301406,12110
13293,CE,ARNEIROZ,2301505,7304
13315,CE,ASSARÉ,2301604,21703
13331,CE,AURORA,2301703,23173
13358,CE,BAIXIO,2301802,5697
13382,CE,BANABUIÚ,2301851,16447
13374,CE,BARBALHA,2301901,72700
13129,CE,BARREIRA,2301950,22412
13390,CE,BARRO,2302008,19313
13404,CE,BARROQUINHA,2302057,14563
13412,CE,BATURITÉ,2302107,33335
13439,CE,BEBERIBE,2302206,52726
13455,CE,BELA CRUZ,2302305,30050
13471,CE,BOA VIAGEM,2302404,48213
13498,CE,BREJO SANTO,2302503,51034
13510,CE,CAMOCIM,2302602,62419
13536,CE,CAMPOS SALES,2302701,25132
13552,CE,CANINDÉ,2302800,73969
13579,CE,CAPISTRANO,2302909,16005
13595,CE,CARIDADE,2303006,15898
13633,CE,CARIRIAÇU,2303204,26236
13617,CE,CARIRÉ,2303105,17633
13650,CE,CARIÚS,2303303,16398
13676,CE,CARNAUBAL,2303402,17211
13692,CE,CASCAVEL,2303501,70498
13714,CE,CATARINA,2303600,9950
13447,CE,CATUNDA,2303659,10425
13730,CE,CAUCAIA,2303709,372413
13757,CE,CEDRO,2303808,22216
13773,CE,CHAVAL,2303907,12443
13161,CE,CHOROZINHO,2303956,20174
13463,CE,CHORÓ,2303931,11414
13811,CE,COREAÚ,2304004,20944
13838,CE,CRATEÚS,2304103,75394
13854,CE,CRATO,2304202,130858
15881,CE,CROATÁ,2304236,17492
15890,CE,CRUZ,2304251,29360
15989,CE,DEPUTADO IRAPUAN PINHEIRO,2304269,8470
13200,CE,ERERÊ,2304277,6466
13226,CE,EUSÉBIO,2304285,73667
13870,CE,FARIAS BRITO,2304301,18226
15911,CE,FORQUILHA,2304350,22848
13897,CE,FORTALEZA,2304400,2596157
13501,CE,FORTIM,2304459,17308
13919,CE,FRECHEIRINHA,2304509,15660
13935,CE,GENERAL SAMPAIO,2304608,6734
13951,CE,GRANJA,2304707,53352
13978,CE,GRANJEIRO,2304806,4843
13064,CE,GRAÇA,2304657,13805
13994,CE,GROAÍRAS,2304905,10889
13242,CE,GUAIÚBA,2304954,22283
14010,CE,GUARACIABA DO NORTE,2305001,42063
14036,CE,GUARAMIRANGA,2305100,5676
14052,CE,HIDROLÂNDIA,2305209,17854
13188,CE,HORIZONTE,2305233,69999
14060,CE,IBARETAMA,2305266,11927
14079,CE,IBIAPINA,2305308,23966
15920,CE,IBICUITINGA,2305332,11582
15938,CE,ICAPUÍ,2305357,21400
14095,CE,ICÓ,2305407,62125
14117,CE,IGUATU,2305506,97733
14133,CE,INDEPENDÊNCIA,2305605,24047
13340,CE,IPAPORANGA,2305654,11575
14150,CE,IPAUMIRIM,2305704,12204
14176,CE,IPU,2305803,41083
14192,CE,IPUEIRAS,2305902,36751
14214,CE,IRACEMA,2306009,13993
14230,CE,IRAUÇUBA,2306108,23944
13480,CE,ITAITINGA,2306256,60706
14257,CE,ITAIÇABA,2306207,7532
14273,CE,ITAPAGÉ,2306306,46495
14290,CE,ITAPIPOCA,2306405,132711
14311,CE,ITAPIÚNA,2306504,17211
15954,CE,ITAREMA,2306553,42698
14338,CE,ITATIRA,2306603,20444
14354,CE,JAGUARETAMA,2306702,17255
14370,CE,JAGUARIBARA,2306801,10344
14397,CE,JAGUARIBE,2306900,32945
14419,CE,JAGUARUANA,2307007,30181
14435,CE,JARDIM,2307106,27335
14451,CE,JATI,2307205,7821
13005,CE,JIJOCA DE JERICOACOARA,2307254,29472
14478,CE,JUAZEIRO DO NORTE,2307304,269435
14494,CE,JUCÁS,2307403,22926
14516,CE,LAVRAS DA MANGABEIRA,2307502,30693
14532,CE,LIMOEIRO DO NORTE,2307601,59515
13021,CE,MADALENA,2307635,16127
15857,CE,MARACANAÚ,2307650,231121
14559,CE,MARANGUAPE,2307700,93155
14575,CE,MARCO,2307809,25790
14591,CE,MARTINÓPOLE,2307908,10846
14613,CE,MASSAPÊ,2308005,37717
14630,CE,MAURITI,2308104,45365
14656,CE,MERUOCA,2308203,15164
14672,CE,MILAGRES,2308302,25761
15970,CE,MILHÃ,2308351,14135
14680,CE,MIRAÍMA,2308377,14260
14699,CE,MISSÃO VELHA,2308401,36719
14710,CE,MOMBAÇA,2308500,37707
14737,CE,MONSENHOR TABOSA,2308609,17171
14753,CE,MORADA NOVA,2308708,60940
14770,CE,MORAÚJO,2308807,8264
14796,CE,MORRINHOS,2308906,22311
14818,CE,MUCAMBO,2309003,13670
14834,CE,MULUNGU,2309102,9851
14850,CE,NOVA OLINDA,2309201,15437
14877,CE,NOVA RUSSAS,2309300,30518
14893,CE,NOVO ORIENTE,2309409,27566
13307,CE,OCARA,2309458,24483
14915,CE,ORÓS,2309508,19675
14931,CE,PACAJUS,2309607,67168
14958,CE,PACATUBA,2309706,82432
14974,CE,PACOTI,2309805,10467
14990,CE,PACUJÁ,2309904,6136
15016,CE,PALHANO,2310001,9335
15032,CE,PALMÁCIA,2310100,10173
15059,CE,PARACURU,2310209,40046
15997,CE,PARAIPABA,2310258,32278
15075,CE,PARAMBU,2310308,31066
15091,CE,PARAMOTI,2310407,10369
15113,CE,PEDRA BRANCA,2310506,37661
15130,CE,PENAFORTE,2310605,8839
15156,CE,PENTECOSTE,2310704,37853
15172,CE,PEREIRO,2310803,15279
13285,CE,PINDORETAMA,2310852,24329
15199,CE,PIQUET CARNEIRO,2310902,16926
13048,CE,PIRES FERREIRA,2310951,10603
15210,CE,PORANGA,2311009,11742
15237,CE,PORTEIRAS,2311108,17060
15253,CE,POTENGI,2311207,9637
13269,CE,POTIRETAMA,2311231,5977
13102,CE,QUITERIANÓPOLIS,2311264,19624
15270,CE,QUIXADÁ,2311306,80701
98531,CE,QUIXELÔ,2311355,15896
15296,CE,QUIXERAMOBIM,2311405,78502
15318,CE,QUIXERÉ,2311504,20863
15334,CE,REDENÇÃO,2311603,25813
15350,CE,RERIUTABA,2311702,18603
15377,CE,RUSSAS,2311801,72609
15393,CE,SABOEIRO,2311900,13755
15440,CE,SALITRE,2311959,16635
15458,CE,SANTA QUITÉRIA,2312205,40239
15415,CE,SANTANA DO ACARAÚ,2312007,28436
15431,CE,SANTANA DO CARIRI,2312106,16981
15555,CE,SENADOR POMPEU,2312700,24256
15571,CE,SENADOR SÁ,2312809,7262
15598,CE,SOBRAL,2312908,219030
15610,CE,SOLONÓPOLE,2313005,18083
15474,CE,SÃO BENEDITO,2312304,47657
15490,CE,SÃO GONÇALO DO AMARANTE,2312403,60126
15512,CE,SÃO JOÃO DO JAGUARIBE,2312502,5855
15539,CE,SÃO LUÍS DO CURU,2312601,10856
15636,CE,TABULEIRO DO NORTE,2313104,30655
15652,CE,TAMBORIL,2313203,24812
13366,CE,TARRAFAS,2313252,7530
15679,CE,TAUÁ,2313302,56086
13323,CE,TEJUÇUOCA,2313351,17149
15695,CE,TIANGUÁ,2313401,81656
15717,CE,TRAIRI,2313500,58122
13080,CE,TURURU,2313559,15432
15733,CE,UBAJARA,2313609,32778
15750,CE,UMARI,2313708,6874
98558,CE,UMIRIM,2313757,17491
15776,CE,URUBURETAMA,2313807,20259
15792,CE,URUOCA,2313906,13651
98574,CE,VARJOTA,2313955,18105
15830,CE,VIÇOSA DO CEARÁ,2314102,59470
15814,CE,VÁRZEA ALEGRE,2314003,38825
97012,DF,BRASÍLIA,5300108,2923369
56014,ES,AFONSO CLÁUDIO,3200102,30603
56030,ES,ALEGRE,3200201,26397
56057,ES,ALFREDO CHAVES,3200300,13303
56065,ES,ALTO RIO NOVO,3200359,7438
56073,ES,ANCHIETA,3200409,29613
56090,ES,APIACÁ,3200508,7178
56111,ES,ARACRUZ,3200607,99336
56138,ES,ATÍLIO VIVÁCQUA,3200706,11218
56154,ES,BAIXO GUANDU,3200805,30676
56170,ES,BARRA DE SÃO FRANCISCO,3200904,40753
56197,ES,BOA ESPERANÇA,3201001,13134
56219,ES,BOM JESUS DO NORTE,3201100,9832
56146,ES,BREJETUBA,3201159,12933
56235,ES,CACHOEIRO DE ITAPEMIRIM,3201209,196133
56251,ES,CARIACICA,3201308,375500
56278,ES,CASTELO,3201407,39372
56294,ES,COLATINA,3201506,124575
56316,ES,CONCEIÇÃO DA BARRA,3201605,27947
56332,ES,CONCEIÇÃO DO CASTELO,3201704,12219
56359,ES,DIVINO DE SÃO LOURENÇO,3201803,5089
56375,ES,DOMINGOS MARTINS,3201902,35937
56391,ES,DORES DO RIO PRETO,3202009,6669
56413,ES,ECOPORANGA,3202108,21995
56430,ES,FUNDÃO,3202207,17884
56308,ES,GOVERNADOR LINDENBERG,3202256,11073
56472,ES,GUARAPARI,3202405,132915
56456,ES,GUAÇUÍ,3202306,28727
57096,ES,IBATIBA,3202454,25296
56499,ES,IBIRAÇU,3202504,12561
56502,ES,IBITIRAMA,3202553,9550
56510,ES,ICONHA,3202603,12055
56049,ES,IRUPI,3202652,13328
56537,ES,ITAGUAÇU,3202702,14368
56553,ES,ITAPEMIRIM,3202801,45801
56570,ES,ITARANA,3202900,12452
56596,ES,IÚNA,3203007,27846
57134,ES,JAGUARÉ,3203056,28911
56618,ES,JERÔNIMO MONTEIRO,3203106,11627
56626,ES,JOÃO NEIVA,3203130,15431
57916,ES,LARANJA DA TERRA,3203163,11068
56634,ES,LINHARES,3203205,171265
56650,ES,MANTENÓPOLIS,3203304,12259
56120,ES,MARATAÍZES,3203320,46198
56103,ES,MARECHAL FLORIANO,3203346,19594
57070,ES,MARILÂNDIA,3203353,12975
56677,ES,MIMOSO DO SUL,3203403,24769
56693,ES,MONTANHA,3203502,18851
56715,ES,MUCURICI,3203601,5467
56731,ES,MUNIZ FREIRE,3203700,18169
56758,ES,MUQUI,3203809,15736
56774,ES,NOVA VENÉCIA,3203908,48220
56790,ES,PANCAS,3204005,18923
57150,ES,PEDRO CANÁRIO,3204054,21343
56812,ES,PINHEIROS,3204104,23674
56839,ES,PIÚMA,3204203,21124
56200,ES,PONTO BELO,3204252,6486
56855,ES,PRESIDENTE KENNEDY,3204302,14718
57118,ES,RIO BANANAL,3204351,19035
56871,ES,RIO NOVO DO SUL,3204401,11017
56898,ES,SANTA LEOPOLDINA,3204500,15830
57932,ES,SANTA MARIA DE JETIBÁ,3204559,46523
56910,ES,SANTA TERESA,3204609,25755
56995,ES,SERRA,3205002,546405
56189,ES,SOORETAMA,3205010,27255
56006,ES,SÃO DOMINGOS DO NORTE,3204658,8588
56936,ES,SÃO GABRIEL DA PALHA,3204708,34198
56952,ES,SÃO JOSÉ DO CALÇADO,3204807,10875
56979,ES,SÃO MATEUS,3204906,122386
56162,ES,SÃO ROQUE DO CANAÃ,3204955,10594
57959,ES,VARGEM ALTA,3205036,22285
57975,ES,VENDA NOVA DO IMIGRANTE,3205069,23964
57010,ES,VIANA,3205101,71443
56081,ES,VILA PAVÃO,3205150,8890
56227,ES,VILA VALÉRIO,3205176,14764
57037,ES,VILA VELHA,3205200,493242
57053,ES,VITÓRIA,3205309,331785
56022,ES,ÁGUA DOCE DO NORTE,3200169,12038
57991,ES,ÁGUIA BRANCA,3200136,9714
93360,GO,ABADIA DE GOIÁS,5200050,19141
92010,GO,ABADIÂNIA,5200100,15498
96458,GO,ACREÚNA,5200134,20506
96911,GO,ADELÂNDIA,5200159,2393
92053,GO,ALEXÂNIA,5200308,28690
92096,GO,ALOÂNDIA,5200506,1891
92940,GO,ALTO HORIZONTE,5200555,6061
92118,GO,ALTO PARAÍSO DE GOIÁS,5200605,10414
92150,GO,ALVORADA DO NORTE,5200803,8412
93386,GO,AMARALINA,5200829,3796
96610,GO,AMERICANO DO BRASIL,5200852,4937
92177,GO,AMORINÓPOLIS,5200902,2982
92231,GO,ANHANGÜERA,5201207,927
92258,GO,ANICUNS,5201306,19762
92215,GO,ANÁPOLIS,5201108,393417
92274,GO,APARECIDA DE GOIÂNIA,5201405,500760
93009,GO,APARECIDA DO RIO DOCE,5201454,2918
92290,GO,APORÉ,5201504,4067
92339,GO,ARAGARÇAS,5201702,18096
92355,GO,ARAGOIÂNIA,5201801,11614
96695,GO,ARAGUAPAZ,5202155,6986
92312,GO,ARAÇU,5201603,3859
96717,GO,ARENÓPOLIS,5202353,2964
92495,GO,ARUANÃ,5202502,8139
92517,GO,AURILÂNDIA,5202601,3390
92550,GO,AVELINÓPOLIS,5202809,2470
92614,GO,BALIZA,5203104,3342
92630,GO,BARRO ALTO,5203203,11252
92657,GO,BELA VISTA DE GOIÁS,5203302,33912
92673,GO,BOM JARDIM DE GOIÁS,5203401,7676
92690,GO,BOM JESUS DE GOIÁS,5203500,22320
92029,GO,BONFINÓPOLIS,5203559,10300
93408,GO,BONÓPOLIS,5203575,3171
92711,GO,BRAZABRANTES,5203609,3981
92754,GO,BRITÂNIA,5203807,6008
92770,GO,BURITI ALEGRE,5203906,10892
93106,GO,BURITI DE GOIÁS,5203939,2720
93262,GO,BURITINÓPOLIS,5203962,3110
92797,GO,CABECEIRAS,5204003,7342
92819,GO,CACHOEIRA ALTA,5204102,12488
92835,GO,CACHOEIRA DE GOIÁS,5204201,1384
96733,GO,CACHOEIRA DOURADA,5204250,7566
92878,GO,CAIAPÔNIA,5204409,17108
92894,GO,CALDAS NOVAS,5204508,93483
93122,GO,CALDAZINHA,5204557,4450
92916,GO,CAMPESTRE DE GOIÁS,5204607,3735
96873,GO,CAMPINAÇU,5204656,3707
92932,GO,CAMPINORTE,5204706,13016
92959,GO,CAMPO ALEGRE DE GOIÁS,5204805,7424
93580,GO,CAMPO LIMPO DE GOIÁS,5204854,8081
92975,GO,CAMPOS BELOS,5204904,18357
92061,GO,CAMPOS VERDES,5204953,4446
92991,GO,CARMO DO RIO VERDE,5205000,9484
92967,GO,CASTELÂNDIA,5205059,2978
93017,GO,CATALÃO,5205109,110612
93033,GO,CATURAÍ,5205208,5259
93050,GO,CAVALCANTE,5205307,10991
92851,GO,CAÇU,5204300,15049
93076,GO,CERES,5205406,21633
92100,GO,CEZARINA,5205455,7722
92924,GO,CHAPADÃO DO CÉU,5205471,13250
93025,GO,CIDADE OCIDENTAL,5205497,84581
92886,GO,COCALZINHO DE GOIÁS,5205513,24018
92126,GO,COLINAS DO SUL,5205521,3967
93190,GO,CORUMBAÍBA,5205901,8739
93173,GO,CORUMBÁ DE GOIÁS,5205802,9801
93254,GO,CRISTALINA,5206206,58940
93270,GO,CRISTIANÓPOLIS,5206305,3682
93297,GO,CRIXÁS,5206404,20227
93319,GO,CROMÍNIA,5206503,3926
93335,GO,CUMARI,5206602,2915
93157,GO,CÓRREGO DO OURO,5205703,2424
93351,GO,DAMIANÓPOLIS,5206701,3790
93378,GO,DAMOLÂNDIA,5206800,2724
93394,GO,DAVINÓPOLIS,5206909,1798
93432,GO,DIORAMA,5207105,2071
93092,GO,DIVINÓPOLIS DE GOIÁS,5208301,4441
96750,GO,DOVERLÂNDIA,5207253,6853
92207,GO,EDEALINA,5207352,3900
93491,GO,EDÉIA,5207402,12666
93513,GO,ESTRELA DO NORTE,5207501,3186
92223,GO,FAINA,5207535,7054
93530,GO,FAZENDA NOVA,5207600,5871
93572,GO,FIRMINÓPOLIS,5207808,9904
93599,GO,FLORES DE GOIÁS,5207907,11627
93610,GO,FORMOSA,5208004,112542
93637,GO,FORMOSO,5208103,4658
93564,GO,GAMELEIRA DE GOIÁS,5208152,3450
93696,GO,GOIANDIRA,5208509,5023
93750,GO,GOIANIRA,5208806,69511
93670,GO,GOIANÁPOLIS,5208400,14036
93718,GO,GOIANÉSIA,5208608,73201
93793,GO,GOIATUBA,5209101,36936
93777,GO,GOIÁS,5208905,23485
93734,GO,GOIÂNIA,5208707,1414483
92266,GO,GOUVELÂNDIA,5209150,5127
93815,GO,GUAPÓ,5209200,17463
93831,GO,GUARANI DE GOIÁS,5209408,4024
93149,GO,GUARAÍTA,5209291,2169
92860,GO,GUARINOS,5209457,2167
93874,GO,HEITORAÍ,5209606,3146
93912,GO,HIDROLINA,5209804,4848
93890,GO,HIDROLÂNDIA,5209705,27530
93939,GO,IACIARA,5209903,11462
93165,GO,INACIOLÂNDIA,5209937,5958
96814,GO,INDIARA,5209952,16829
93955,GO,INHUMAS,5210000,53315
93971,GO,IPAMERI,5210109,24617
93548,GO,IPIRANGA DE GOIÁS,5210158,2907
93998,GO,IPORÁ,5210208,35284
94013,GO,ISRAELÂNDIA,5210307,2543
94030,GO,ITABERAÍ,5210406,47016
92282,GO,ITAGUARI,5210562,4939
94072,GO,ITAGUARU,5210604,4906
94110,GO,ITAJÁ,5210802,4468
94137,GO,ITAPACI,5210901,21547
94153,GO,ITAPIRAPUÃ,5211008,7987
94196,GO,ITAPURANGA,5211206,28522
94218,GO,ITARUMÃ,5211305,7029
94234,GO,ITAUÇU,5211404,8693
94250,GO,ITUMBIARA,5211503,113838
94277,GO,IVOLÂNDIA,5211602,2664
94293,GO,JANDAIA,5211701,6273
94315,GO,JARAGUÁ,5211800,43928
94331,GO,JATAÍ,5211909,104656
94358,GO,JAUPACI,5212006,2934
92983,GO,JESÚPOLIS,5212055,2113
94374,GO,JOVIÂNIA,5212105,7164
94390,GO,JUSSARA,5212204,19582
93602,GO,LAGOA SANTA,5212253,1568
94439,GO,LEOPOLDO DE BULHÕES,5212303,8777
94455,GO,LUZIÂNIA,5212501,196416
94471,GO,MAIRIPOTABA,5212600,2476
94498,GO,MAMBAÍ,5212709,8144
94510,GO,MARA ROSA,5212808,10705
94536,GO,MARZAGÃO,5212907,2764
92320,GO,MATRINCHÃ,5212956,4042
94579,GO,MAURILÂNDIA,5213004,9684
92347,GO,MIMOSO DE GOIÁS,5213053,2572
96474,GO,MINAÇU,5213087,26994
94595,GO,MINEIROS,5213103,71108
94650,GO,MOIPORÁ,5213400,1701
94676,GO,MONTE ALEGRE DE GOIÁS,5213509,6643
94714,GO,MONTES CLAROS DE GOIÁS,5213707,9530
92363,GO,MONTIVIDIU,5213756,12716
93181,GO,MONTIVIDIU DO NORTE,5213772,3647
94730,GO,MORRINHOS,5213806,49965
92169,GO,MORRO AGUDO DE GOIÁS,5213855,2440
94757,GO,MOSSÂMEDES,5213905,4791
94773,GO,MOZARLÂNDIA,5214002,15284
96512,GO,MUNDO NOVO,5214051,6273
94790,GO,MUTUNÓPOLIS,5214101,3574
94854,GO,NAZÁRIO,5214408,9247
94870,GO,NERÓPOLIS,5214507,33898
94897,GO,NIQUELÂNDIA,5214606,35609
94919,GO,NOVA AMÉRICA,5214705,2331
94935,GO,NOVA AURORA,5214804,2103
96539,GO,NOVA CRIXÁS,5214838,13325
96555,GO,NOVA GLÓRIA,5214861,8307
93084,GO,NOVA IGUAÇU DE GOIÁS,5214879,3010
94951,GO,NOVA ROMA,5214903,3076
94978,GO,NOVA VENEZA,5215009,9152
95010,GO,NOVO BRASIL,5215207,3605
93327,GO,NOVO GAMA,5215231,97976
92444,GO,NOVO PLANALTO,5215256,3698
95036,GO,ORIZONA,5215306,16127
95052,GO,OURO VERDE DE GOIÁS,5215405,4060
95079,GO,OUVIDOR,5215504,7192
95095,GO,PADRE BERNARDO,5215603,34314
92460,GO,PALESTINA DE GOIÁS,5215652,3505
95117,GO,PALMEIRAS DE GOIÁS,5215702,32004
95133,GO,PALMELO,5215801,2293
95150,GO,PALMINÓPOLIS,5215900,3848
95176,GO,PANAMÁ,5216007,2968
94552,GO,PARANAIGUARA,5216304,9497
95230,GO,PARAÚNA,5216403,10383
93068,GO,PEROLÂNDIA,5216452,3175
95311,GO,PETROLINA DE GOIÁS,5216809,8854
95354,GO,PILAR DE GOIÁS,5216908,2332
95397,GO,PIRACANJUBA,5217104,23771
95419,GO,PIRANHAS,5217203,11532
95435,GO,PIRENÓPOLIS,5217302,26598
95451,GO,PIRES DO RIO,5217401,33193
95958,GO,PLANALTINA,5217609,108846
95494,GO,PONTALINA,5217708,18843
95559,GO,PORANGATU,5218003,44061
93424,GO,PORTEIRÃO,5218052,4085
95575,GO,PORTELÂNDIA,5218102,3322
95613,GO,POSSE,5218300,34450
93041,GO,PROFESSOR JAMIL,5218391,3325
95630,GO,QUIRINÓPOLIS,5218508,50540
95656,GO,RIALMA,5218607,12054
95672,GO,RIANÁPOLIS,5218706,3972
92827,GO,RIO QUENTE,5218789,3967
95710,GO,RIO VERDE,5218805,214607
95737,GO,RUBIATABA,5218904,19803
95753,GO,SANCLERLÂNDIA,5219001,8300
95770,GO,SANTA BÁRBARA DE GOIÁS,5219100,6182
95796,GO,SANTA CRUZ DE GOIÁS,5219209,3107
92568,GO,SANTA FÉ DE GOIÁS,5219258,4985
95818,GO,SANTA HELENA DE GOIÁS,5219308,37193
96890,GO,SANTA ISABEL,5219357,3510
95834,GO,SANTA RITA DO ARAGUAIA,5219407,7239
93440,GO,SANTA RITA DO NOVO DESTINO,5219456,2948
95850,GO,SANTA ROSA DE GOIÁS,5219506,2810
95877,GO,SANTA TEREZA DE GOIÁS,5219605,3322
95893,GO,SANTA TEREZINHA DE GOIÁS,5219704,10370
93203,GO,SANTO ANTÔNIO DA BARRA,5219712,4287
92908,GO,SANTO ANTÔNIO DE GOIÁS,5219738,7448
96776,GO,SANTO ANTÔNIO DO DESCOBERTO,5219753,68654
92703,GO,SENADOR CANEDO,5220454,153522
96075,GO,SERRANÓPOLIS,5220504,8295
96091,GO,SILVÂNIA,5220603,22230
92720,GO,SIMOLÂNDIA,5220686,5715
95915,GO,SÃO DOMINGOS,5219803,9710
95931,GO,SÃO FRANCISCO DE GOIÁS,5219902,6379
95974,GO,SÃO JOÃO D'ALIANÇA,5220009,11275
92622,GO,SÃO JOÃO DA PARAÚNA,5220058,1898
92649,GO,SÃO LUIZ DO NORTE,5220157,4947
95990,GO,SÃO LUÍS DE MONTES BELOS,5220108,33279
96016,GO,SÃO MIGUEL DO ARAGUAIA,5220207,22738
92665,GO,SÃO MIGUEL DO PASSA QUATRO,5220264,4234
93483,GO,SÃO PATRÍCIO,5220280,2138
96059,GO,SÃO SIMÃO,5220405,17619
96113,GO,SÍTIO D'ABADIA,5220702,2939
96172,GO,TAQUARAL DE GOIÁS,5221007,4038
92762,GO,TERESINA DE GOIÁS,5221080,2695
93220,GO,TEREZÓPOLIS DE GOIÁS,5221197,7842
96253,GO,TRINDADE,5221403,149167
92789,GO,TROMBAS,5221452,3123
96237,GO,TRÊS RANCHOS,5221304,2906
92800,GO,TURVELÂNDIA,5221551,4847
96318,GO,TURVÂNIA,5221502,4462
93246,GO,UIRAPURU,5221577,3874
96350,GO,URUANA,5221700,13681
96334,GO,URUAÇU,5221601,43728
96377,GO,URUTAÍ,5221809,3119
93300,GO,VALPARAÍSO DE GOIÁS,5221858,196967
96393,GO,VARJÃO,5221908,3720
96415,GO,VIANÓPOLIS,5222005,14046
96571,GO,VICENTINÓPOLIS,5222054,8776
93289,GO,VILA BOA,5222203,3686
93505,GO,VILA PROPÍCIO,5222302,5646
96938,GO,ÁGUA FRIA DE GOIÁS,5200175,5546
92037,GO,ÁGUA LIMPA,5200209,1853
93343,GO,ÁGUAS LINDAS DE GOIÁS,5200258,208892
7013,MA,AFONSO CUNHA,2100105,6144
7030,MA,ALCÂNTARA,2100204,18446
7056,MA,ALDEIAS ALTAS,2100303,22549
7072,MA,ALTAMIRA DO MARANHÃO,2100402,6451
7021,MA,ALTO ALEGRE DO MARANHÃO,2100436,23270
7048,MA,ALTO ALEGRE DO PINDARÉ,2100477,25673
7099,MA,ALTO PARNAÍBA,2100501,11076
7080,MA,AMAPÁ DO MARANHÃO,2100550,7162
7110,MA,AMARANTE DO MARANHÃO,2100600,36266
7137,MA,ANAJATUBA,2100709,23968
7153,MA,ANAPURUS,2100808,13795
7064,MA,APICUM-AÇU,2100832,17533
7102,MA,ARAGUANÃ,2100873,11169
7170,MA,ARAIOSES,2100907,38980
9679,MA,ARAME,2100956,25646
7196,MA,ARARI,2101004,29302
7218,MA,AXIXÁ,2101103,11797
9610,MA,AÇAILÂNDIA,2100055,107263
7234,MA,BACABAL,2101202,104352
7129,MA,BACABEIRA,2101251,17073
7250,MA,BACURI,2101301,16206
7145,MA,BACURITUBA,2101350,5196
7277,MA,BALSAS,2101400,100257
7315,MA,BARRA DO CORDA,2101608,84708
7331,MA,BARREIRINHAS,2101707,69312
7293,MA,BARÃO DE GRAJAÚ,2101509,19310
7188,MA,BELA VISTA DO MARANHÃO,2101772,11911
7161,MA,BELÁGUA,2101731,8504
7358,MA,BENEDITO LEITE,2101806,5472
7374,MA,BEQUIMÃO,2101905,19572
7200,MA,BERNARDO DO MEARIM,2101939,5842
7323,MA,BOA VISTA DO GURUPI,2101970,7622
9555,MA,BOM JARDIM,2102002,32894
7269,MA,BOM JESUS DAS SELVAS,2102036,28589
7285,MA,BOM LUGAR,2102077,11675
7390,MA,BREJO,2102101,34116
7307,MA,BREJO DE AREIA,2102150,9224
7412,MA,BURITI,2102200,29693
7439,MA,BURITI BRAVO,2102309,22427
7340,MA,BURITICUPU,2102325,52395
7366,MA,BURITIRANA,2102358,12870
7226,MA,CACHOEIRA GRANDE,2102374,10227
7455,MA,CAJAPIÓ,2102408,10032
7471,MA,CAJARI,2102507,16296
7382,MA,CAMPESTRE DO MARANHÃO,2102556,12185
7510,MA,CANTANHEDE,2102705,17355
7404,MA,CAPINZAL DO NORTE,2102754,11372
7536,MA,CAROLINA,2102804,24056
7552,MA,CARUTAPERA,2102903,24263
7579,MA,CAXIAS,2103000,153634
7595,MA,CEDRAL,2103109,10214
7420,MA,CENTRAL DO MARANHÃO,2103125,7086
7447,MA,CENTRO DO GUILHERME,2103158,12384
7463,MA,CENTRO NOVO DO MARANHÃO,2103174,16254
7617,MA,CHAPADINHA,2103208,81339
7480,MA,CIDELÂNDIA,2103257,12857
7633,MA,CODÓ,2103307,112110
7650,MA,COELHO NETO,2103406,41353
7676,MA,COLINAS,2103505,40322
7501,MA,CONCEIÇÃO DO LAGO-AÇU,2103554,14921
7692,MA,COROATÁ,2103604,59563
