titulo,numero,tipo,libera_captacao,libera_captacao_inicial,data_portaria,data_publicacao,edicao,secao,pagina,orgao,url,url_title,qtd_projetos,valor_total_anexo,lei_8313,texto_art1
"PORTARIA SEFIC/MINC Nº 470, DE 27 DE JULHO DE 2026",470,alteracao_projeto,False,False,2026-07-27,2026-07-28,140,,27,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-470-de-27-de-julho-de-2026-721618745,portaria-sefic/minc-n-470-de-27-de-julho-de-2026-721618745,2,0.0,True,Homologar a alteração dos projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 471, DE 29 DE JULHO DE 2026",471,homologacao_captacao,True,True,2026-07-29,2026-07-30,142,,36,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-471-de-29-de-julho-de-2026-722142592,portaria-sefic/minc-n-471-de-29-de-julho-de-2026-722142592,89,288178533.32,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 472, DE 29 DE JULHO DE 2026",472,complementacao_valor,True,False,2026-07-29,2026-07-30,142,,42,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-472-de-29-de-julho-de-2026-722140809,portaria-sefic/minc-n-472-de-29-de-julho-de-2026-722140809,13,1820468.56,True,Homologar o valor complementado de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 473, DE 29 DE JULHO DE 2026",473,prorrogacao_prazo,True,False,2026-07-29,2026-07-30,142,,43,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-473-de-29-de-julho-de-2026-722138182,portaria-sefic/minc-n-473-de-29-de-julho-de-2026-722138182,6,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 474, DE 29 DE JULHO DE 2026",474,reducao_valor,False,False,2026-07-29,2026-07-30,142,,43,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-474-de-29-de-julho-de-2026-722118492,portaria-sefic/minc-n-474-de-29-de-julho-de-2026-722118492,49,21139609.98,True,Homologar o valor reduzido de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 475, DE 29 DE JULHO DE 2026",475,alteracao_projeto,False,False,2026-07-29,2026-07-30,142,,45,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-475-de-29-de-julho-de-2026-722140728,portaria-sefic/minc-n-475-de-29-de-julho-de-2026-722140728,1,0.0,True,Homologar a alteração dos projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 476, DE 30 DE JULHO DE 2026",476,homologacao_captacao,True,True,2026-07-30,2026-07-31,143,,12,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-476-de-30-de-julho-de-2026-722696368,portaria-sefic/minc-n-476-de-30-de-julho-de-2026-722696368,44,50482855.1,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 477, DE 30 DE JULHO DE 2026",477,prorrogacao_prazo,True,False,2026-07-30,2026-07-31,143,,16,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-477-de-30-de-julho-de-2026-722692649,portaria-sefic/minc-n-477-de-30-de-julho-de-2026-722692649,2,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 478, DE 30 DE JULHO DE 2026",478,alteracao_projeto,False,False,2026-07-30,2026-07-31,143,,16,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-478-de-30-de-julho-de-2026-722692731,portaria-sefic/minc-n-478-de-30-de-julho-de-2026-722692731,1,0.0,True,Homologar a alteração dos projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 479, DE 31 DE JULHO DE 2026",479,homologacao_captacao,True,True,2026-07-31,2026-08-03,144,,5,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-479-de-31-de-julho-de-2026-722724619,portaria-sefic/minc-n-479-de-31-de-julho-de-2026-722724619,19,42088456.58,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 480, DE 31 DE JULHO DE 2026",480,complementacao_valor,True,False,2026-07-31,2026-08-03,144,,6,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-480-de-31-de-julho-de-2026-722730077,portaria-sefic/minc-n-480-de-31-de-julho-de-2026-722730077,5,39639.89,True,Homologar o valor complementado de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 481, DE 31 DE JULHO DE 2026",481,prorrogacao_prazo,True,False,2026-07-31,2026-08-03,144,,6,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-481-de-31-de-julho-de-2026-722739498,portaria-sefic/minc-n-481-de-31-de-julho-de-2026-722739498,13,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 482, DE 31 DE JULHO DE 2026",482,reducao_valor,False,False,2026-07-31,2026-08-03,144,,7,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-482-de-31-de-julho-de-2026-722737107,portaria-sefic/minc-n-482-de-31-de-julho-de-2026-722737107,5,746988.31,True,Homologar o valor reduzido de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 483, DE 31 DE JULHO DE 2026",483,alteracao_projeto,False,False,2026-07-31,2026-08-03,144,,7,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-483-de-31-de-julho-de-2026-722740625,portaria-sefic/minc-n-483-de-31-de-julho-de-2026-722740625,26,0.0,True,Homologar a alteração dos projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 484, DE 3 DE AGOSTO DE 2026",484,homologacao_captacao,True,True,2026-08-03,2026-08-04,145,,16,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-484-de-3-de-agosto-de-2026-723048022,portaria-sefic/minc-n-484-de-3-de-agosto-de-2026-723048022,57,61933778.27,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 485, DE 3 DE AGOSTO DE 2026",485,complementacao_valor,True,False,2026-08-03,2026-08-04,145,,20,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-485-de-3-de-agosto-de-2026-723041086,portaria-sefic/minc-n-485-de-3-de-agosto-de-2026-723041086,3,171587.85,True,Homologar o valor complementado de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 486, DE 3 DE AGOSTO DE 2026",486,prorrogacao_prazo,True,False,2026-08-03,2026-08-04,145,,20,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-486-de-3-de-agosto-de-2026-723033502,portaria-sefic/minc-n-486-de-3-de-agosto-de-2026-723033502,92,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 487, DE 3 DE AGOSTO DE 2026",487,reducao_valor,False,False,2026-08-03,2026-08-04,145,,23,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-487-de-3-de-agosto-de-2026-723035776,portaria-sefic/minc-n-487-de-3-de-agosto-de-2026-723035776,25,4150538.02,True,Homologar o valor reduzido de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 488, DE 3 DE AGOSTO DE 2026",488,alteracao_projeto,False,False,2026-08-03,2026-08-04,145,,24,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-488-de-3-de-agosto-de-2026-723045060,portaria-sefic/minc-n-488-de-3-de-agosto-de-2026-723045060,19,0.0,True,Homologar a alteração dos projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 489, DE 4 DE AGOSTO DE 2026",489,complementacao_valor,True,False,2026-08-04,2026-08-05,146,,23,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-489-de-4-de-agosto-de-2026-723530524,portaria-sefic/minc-n-489-de-4-de-agosto-de-2026-723530524,4,267742.02,True,Homologar o valor complementado de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 490, DE 4 DE AGOSTO DE 2026",490,prorrogacao_prazo,True,False,2026-08-04,2026-08-05,146,,24,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-490-de-4-de-agosto-de-2026-723531376,portaria-sefic/minc-n-490-de-4-de-agosto-de-2026-723531376,8,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 491, DE 4 DE AGOSTO DE 2026",491,alteracao_projeto,False,False,2026-08-04,2026-08-05,146,,24,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-491-de-4-de-agosto-de-2026-723527629,portaria-sefic/minc-n-491-de-4-de-agosto-de-2026-723527629,4,0.0,True,Homologar a alteração dos projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 492, DE 5 DE AGOSTO DE 2026",492,homologacao_captacao,True,True,2026-08-05,2026-08-06,147,,76,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-492-de-5-de-agosto-de-2026-723802098,portaria-sefic/minc-n-492-de-5-de-agosto-de-2026-723802098,53,145578061.5,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 493, DE 5 DE AGOSTO DE 2026",493,complementacao_valor,True,False,2026-08-05,2026-08-06,147,,79,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-493-de-5-de-agosto-de-2026-723809806,portaria-sefic/minc-n-493-de-5-de-agosto-de-2026-723809806,2,43638.619999999995,True,Homologar o valor complementado de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 494, DE 5 DE AGOSTO DE 2026",494,prorrogacao_prazo,True,False,2026-08-05,2026-08-06,147,,79,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-494-de-5-de-agosto-de-2026-723801119,portaria-sefic/minc-n-494-de-5-de-agosto-de-2026-723801119,7,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 495, DE 5 DE AGOSTO DE 2026",495,reducao_valor,False,False,2026-08-05,2026-08-06,147,,80,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-495-de-5-de-agosto-de-2026-723803134,portaria-sefic/minc-n-495-de-5-de-agosto-de-2026-723803134,3,8255.0,True,Homologar o valor reduzido de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 496, DE 5 DE AGOSTO DE 2026",496,alteracao_projeto,False,False,2026-08-05,2026-08-06,147,,80,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-496-de-5-de-agosto-de-2026-723813599,portaria-sefic/minc-n-496-de-5-de-agosto-de-2026-723813599,1,0.0,True,Homologar a alteração dos projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 497, DE 6 DE AGOSTO DE 2026",497,prorrogacao_prazo,True,False,2026-08-06,2026-08-07,148,,13,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-497-de-6-de-agosto-de-2026-724079893,portaria-sefic/minc-n-497-de-6-de-agosto-de-2026-724079893,6,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 498, DE 6 DE AGOSTO DE 2026",498,homologacao_captacao,True,True,2026-08-06,2026-08-07,148,,13,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-498-de-6-de-agosto-de-2026-724035927,portaria-sefic/minc-n-498-de-6-de-agosto-de-2026-724035927,59,75992739.99,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 499, DE 6 DE AGOSTO DE 2026",499,complementacao_valor,True,False,2026-08-06,2026-08-07,148,,17,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-499-de-6-de-agosto-de-2026-724084065,portaria-sefic/minc-n-499-de-6-de-agosto-de-2026-724084065,3,1030915.52,True,Homologar o valor complementado de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 500, DE 6 DE AGOSTO DE 2026",500,reducao_valor,False,False,2026-08-06,2026-08-07,148,,17,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-500-de-6-de-agosto-de-2026-724090089,portaria-sefic/minc-n-500-de-6-de-agosto-de-2026-724090089,1,530280.0,True,Homologar o valor reduzido de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 501, DE 6 DE AGOSTO DE 2026",501,alteracao_projeto,False,False,2026-08-06,2026-08-07,148,,18,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-501-de-6-de-agosto-de-2026-724082394,portaria-sefic/minc-n-501-de-6-de-agosto-de-2026-724082394,7,0.0,True,Homologar a alteração dos projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 502, DE 7 DE AGOSTO DE 2026",502,homologacao_captacao,True,True,2026-08-07,2026-08-10,149,,9,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-502-de-7-de-agosto-de-2026-724197437,portaria-sefic/minc-n-502-de-7-de-agosto-de-2026-724197437,66,81841335.83,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 503, DE 7 DE AGOSTO DE 2026",503,prorrogacao_prazo,True,False,2026-08-07,2026-08-10,149,,13,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-503-de-7-de-agosto-de-2026-724186894,portaria-sefic/minc-n-503-de-7-de-agosto-de-2026-724186894,7,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 504, DE 7 DE AGOSTO DE 2026",504,alteracao_projeto,False,False,2026-08-07,2026-08-10,149,,14,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-504-de-7-de-agosto-de-2026-724192669,portaria-sefic/minc-n-504-de-7-de-agosto-de-2026-724192669,1,0.0,True,Homologar a alteração dos projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 505, DE 10 DE AGOSTO DE 2026",505,homologacao_captacao,True,True,2026-08-10,2026-08-11,150,,11,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-505-de-10-de-agosto-de-2026-724469204,portaria-sefic/minc-n-505-de-10-de-agosto-de-2026-724469204,41,48115145.38,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 506, DE 10 DE AGOSTO DE 2026",506,complementacao_valor,True,False,2026-08-10,2026-08-11,150,,13,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-506-de-10-de-agosto-de-2026-724465768,portaria-sefic/minc-n-506-de-10-de-agosto-de-2026-724465768,5,611221.94,True,Homologar o valor complementado de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 507, DE 10 DE AGOSTO DE 2026",507,prorrogacao_prazo,True,False,2026-08-10,2026-08-11,150,,14,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-507-de-10-de-agosto-de-2026-724459475,portaria-sefic/minc-n-507-de-10-de-agosto-de-2026-724459475,7,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 508, DE 10 DE AGOSTO DE 2026",508,reducao_valor,False,False,2026-08-10,2026-08-11,150,,14,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-508-de-10-de-agosto-de-2026-724460706,portaria-sefic/minc-n-508-de-10-de-agosto-de-2026-724460706,4,5065122.72,True,Homologar o valor reduzido de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 509, DE 10 DE AGOSTO DE 2026",509,alteracao_projeto,False,False,2026-08-10,2026-08-11,150,,14,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-509-de-10-de-agosto-de-2026-724472897,portaria-sefic/minc-n-509-de-10-de-agosto-de-2026-724472897,1,0.0,True,Homologar a alteração dos projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 510, DE 11 DE AGOSTO DE 2026",510,complementacao_valor,True,False,2026-08-11,2026-08-12,151,,12,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-510-de-11-de-agosto-de-2026-724719253,portaria-sefic/minc-n-510-de-11-de-agosto-de-2026-724719253,3,523088.4,True,Homologar o valor complementado de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 511, DE 11 DE AGOSTO DE 2026",511,prorrogacao_prazo,True,False,2026-08-11,2026-08-12,151,,12,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-511-de-11-de-agosto-de-2026-724745373,portaria-sefic/minc-n-511-de-11-de-agosto-de-2026-724745373,2,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
"PORTARIA SEFIC/MINC Nº 512, DE 11 DE AGOSTO DE 2026",512,alteracao_projeto,False,False,2026-08-11,2026-08-12,151,,12,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-512-de-11-de-agosto-de-2026-724725541,portaria-sefic/minc-n-512-de-11-de-agosto-de-2026-724725541,5,0.0,True,Homologar a alteração dos projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 513, DE 12 DE AGOSTO DE 2026",513,homologacao_captacao,True,True,2026-08-12,2026-08-13,152,,24,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-513-de-12-de-agosto-de-2026-724999693,portaria-sefic/minc-n-513-de-12-de-agosto-de-2026-724999693,79,67851525.96,True,Homologar os projetos culturais relacionados nos
"PORTARIA SEFIC/MINC Nº 514, DE 12 DE AGOSTO DE 2026",514,complementacao_valor,True,False,2026-08-12,2026-08-13,152,,29,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-514-de-12-de-agosto-de-2026-724996435,portaria-sefic/minc-n-514-de-12-de-agosto-de-2026-724996435,2,347418.11,True,Homologar o valor complementado de valor em favor do(s) projeto(s) cultural(is) relacionado(s) no(s)
"PORTARIA SEFIC/MINC Nº 515, DE 12 DE AGOSTO DE 2026",515,prorrogacao_prazo,True,False,2026-08-12,2026-08-13,152,,29,Ministério da Cultura/Secretaria de Fomento e Incentivo à Cultura,https://www.in.gov.br/web/dou/-/portaria-sefic/minc-n-515-de-12-de-agosto-de-2026-725002432,portaria-sefic/minc-n-515-de-12-de-agosto-de-2026-725002432,2,0.0,True,"Homologar a prorrogação do prazo de captação de recursos do(s) projeto(s) cultural(is), relacionado(s) no(s)"
